Block ID | Timestep | Precision@500
---------|---------|--------------
block 2, timestep 21, precision_k: 0.0100
block 2, timestep 22, precision_k: 0.0120
block 2, timestep 23, precision_k: 0.0100
block 2, timestep 24, precision_k: 0.0140
block 2, timestep 25, precision_k: 0.0180
block 2, timestep 26, precision_k: 0.0180
block 2, timestep 27, precision_k: 0.0180
block 2, timestep 28, precision_k: 0.0120
block 2, timestep 29, precision_k: 0.0060
block 2, timestep 3, precision_k: 0.0900
block 2, timestep 30, precision_k: 0.0040
block 2, timestep 4, precision_k: 0.0600
block 2, timestep 5, precision_k: 0.0540
block 2, timestep 6, precision_k: 0.0620
block 2, timestep 7, precision_k: 0.0540
block 2, timestep 8, precision_k: 0.0400
block 2, timestep 9, precision_k: 0.0320
block 3, timestep 1, precision_k: 0.2580
block 3, timestep 10, precision_k: 0.0900
block 3, timestep 11, precision_k: 0.0720
block 3, timestep 12, precision_k: 0.0580
block 3, timestep 13, precision_k: 0.0500
block 3, timestep 14, precision_k: 0.0320
block 3, timestep 15, precision_k: 0.0220
block 3, timestep 16, precision_k: 0.0180
block 3, timestep 17, precision_k: 0.0180
block 3, timestep 18, precision_k: 0.0060
block 3, timestep 19, precision_k: 0.0060
block 3, timestep 2, precision_k: 0.2160
block 3, timestep 20, precision_k: 0.0000
block 3, timestep 21, precision_k: 0.0000
block 3, timestep 22, precision_k: 0.0000
block 3, timestep 23, precision_k: 0.0000
block 3, timestep 24, precision_k: 0.0020
block 3, timestep 25, precision_k: 0.0040
block 3, timestep 26, precision_k: 0.0040
block 3, timestep 27, precision_k: 0.0060
block 3, timestep 28, precision_k: 0.0060
block 3, timestep 29, precision_k: 0.0040
block 3, timestep 3, precision_k: 0.1700
block 3, timestep 30, precision_k: 0.0040
block 3, timestep 4, precision_k: 0.1500
block 3, timestep 5, precision_k: 0.1280
block 3, timestep 6, precision_k: 0.1200
block 3, timestep 7, precision_k: 0.1180
block 3, timestep 8, precision_k: 0.1240
block 3, timestep 9, precision_k: 0.1080
block 4, timestep 1, precision_k: 0.1360
block 4, timestep 10, precision_k: 0.0080
block 4, timestep 11, precision_k: 0.0180
block 4, timestep 12, precision_k: 0.0220
block 4, timestep 13, precision_k: 0.0300
block 4, timestep 14, precision_k: 0.0340
block 4, timestep 15, precision_k: 0.0380
block 4, timestep 16, precision_k: 0.0520
