使用生成的对角线模板
阈值: 0.9
找到 682 个匹配结果:
Block 8, Step 30, 相似度: 0.9225
Block 8, Step 19, 相似度: 0.9225
Block 8, Step 13, 相似度: 0.9224
Block 0, Step 13, 相似度: 0.9224
Block 8, Step 18, 相似度: 0.9221
Block 8, Step 14, 相似度: 0.9219
Block 8, Step 17, 相似度: 0.9219
Block 8, Step 16, 相似度: 0.9218
Block 8, Step 15, 相似度: 0.9218
Block 0, Step 9, 相似度: 0.9210
Block 0, Step 17, 相似度: 0.9204
Block 0, Step 19, 相似度: 0.9191
Block 11, Step 4, 相似度: 0.9183
Block 0, Step 22, 相似度: 0.9183
Block 0, Step 15, 相似度: 0.9167
Block 0, Step 20, 相似度: 0.9165
Block 0, Step 11, 相似度: 0.9156
Block 0, Step 10, 相似度: 0.9154
Block 11, Step 3, 相似度: 0.9154
Block 0, Step 14, 相似度: 0.9148
Block 11, Step 2, 相似度: 0.9129
Block 0, Step 16, 相似度: 0.9093
Block 11, Step 0, 相似度: 0.9088
Block 11, Step 1, 相似度: 0.9076
